cod_sku,denumire,categorie,producator,garantie_luni,status,depozit,oras_depozit,tara_depozit,cantitate,prag_minim,socket,memory_type,form_factor,interface,storage_form
-AMD-THREADRIPPER-292,AMD Threadripper 2920X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-9100,Intel Core i3-9100,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-7100,Intel Core i3-7100,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-10900K,Intel Core i9-10900KF,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2687W-,Intel Xeon E5-2687W V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-6300,AMD FX-6300,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-14900,Intel Core i9-14900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-9900KS,Intel Core i9-9900KS,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-9500,Intel Core i5-9500,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-2600,Intel Core i7-2600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-RYZEN-5-1500X,AMD Ryzen 5 1500X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-10500,Intel Core i5-10500,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-10980X,Intel Core i9-10980XE,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-7900X,Intel Core i9-7900X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-3570K,Intel Core i5-3570K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-RYZEN-9-PRO-7945,AMD Ryzen 9 PRO 7945,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-4130,Intel Core i3-4130,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-4690,Intel Core i5-4690,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-THREADRIPPER-195,AMD Threadripper 1950X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-5820K,Intel Core i7-5820K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-6600,Intel Core i5-6600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CELERON-G6900,Intel Celeron G6900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-EPYC-4244P,AMD EPYC 4244P,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-13900,Intel Core i9-13900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-PENTIUM-GOLD-G,Intel Pentium Gold G7400,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-9940X,Intel Core i9-9940X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-ATHLON-200GE,AMD Athlon 200GE,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-2500K,Intel Core i5-2500K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-THREADRIPPER-192,AMD Threadripper 1920X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-8500T,Intel Core i5-8500T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-2-DUO-E84,Intel Core 2 Duo E8400,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E3-1220-V,Intel Xeon E3-1220 V6,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-3570,Intel Core i5-3570,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-PENTIUM-GOLD-G,Intel Pentium Gold G5420,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-PENTIUM-G4400,Intel Pentium G4400,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-12600,Intel Core i5-12600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CELERON-420,Intel Celeron 420,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-10900F,Intel Core i9-10900F,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A6-6400K,AMD A6-6400K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-10900,Intel Core i9-10900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CELERON-G5900,Intel Celeron G5900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-10900X,Intel Core i9-10900X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-4670K,Intel Core i5-4670K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-THREADRIPPER-297,AMD Threadripper 2970WX,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-9820X,Intel Core i9-9820X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-13500T,Intel Core i5-13500T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-13900F,Intel Core i9-13900F,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-1650-V,Intel Xeon E5-1650 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-11600,Intel Core i5-11600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-8086K,Intel Core i7-8086K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-EPYC-4464P,AMD EPYC 4464P,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2690-V,Intel Xeon E5-2690 V2,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-2600K,Intel Core i7-2600K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-11500,Intel Core i5-11500,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-6350,AMD FX-6350,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-9900,Intel Core i9-9900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-11900F,Intel Core i9-11900F,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-6850K,Intel Core i7-6850K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-9590,AMD FX-9590,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-12900F,Intel Core i9-12900F,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CELERON-G5905,Intel Celeron G5905,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-12900,Intel Core i9-12900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-14500T,Intel Core i5-14500T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-4770S,Intel Core i7-4770S,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-4930K,Intel Core i7-4930K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-8600,Intel Core i5-8600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-4440,Intel Core i5-4440,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-ATHLON-X2-340,AMD Athlon X2 340,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CELERON-G3930,Intel Celeron G3930,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-PENTIUM-G4560,Intel Pentium G4560,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-8320,AMD FX-8320,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-530,Intel Core i3-530,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-12100T,Intel Core i3-12100T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2650-V,Intel Xeon E5-2650 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-RYZEN-3-1300X,AMD Ryzen 3 1300X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-9600,Intel Core i5-9600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-3220,Intel Core i3-3220,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-10600,Intel Core i5-10600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-PENTIUM-GOLD-G,Intel Pentium Gold G6600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2698-V,Intel Xeon E5-2698 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-ATHLON-II-X2-240,AMD Athlon II X2 240,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-10920X,Intel Core i9-10920X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-2700K,Intel Core i7-2700K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-7100T,Intel Core i3-7100T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-9900K-,Intel Core i9-9900K (Standard Folding Box),CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-7820X,Intel Core i7-7820X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2630-V,Intel Xeon E5-2630 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-13900T,Intel Core i9-13900T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-8300,AMD FX-8300,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A4-6300,AMD A4-6300,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-7800X,Intel Core i7-7800X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-11900,Intel Core i9-11900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-PENTIUM-GOLD-G,Intel Pentium Gold G6400,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2667-V,Intel Xeon E5-2667 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-300,Intel 300,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-4620,Intel Xeon E5-4620,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-5960X,Intel Core i7-5960X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-THREADRIPPER-299,AMD Threadripper 2990WX,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-2100,Intel Core i3-2100,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-THREADRIPPER-295,AMD Threadripper 2950X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-2500,Intel Core i5-2500,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CELERON-E3400,Intel Celeron E3400,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-2120,Intel Core i3-2120,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-4170,Intel Core i3-4170,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-EPYC-4344P,AMD EPYC 4344P,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-7920X,Intel Core i9-7920X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2620,Intel Xeon E5-2620,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-9980XE,Intel Core i9-9980XE,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-RYZEN-3-1200-(12,AMD Ryzen 3 1200 (12nm),CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-4430,Intel Core i5-4430,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-920,Intel Core i7-920,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-4960X-,Intel Core i7-4960X Extreme Edition,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-4670,Intel Core i5-4670,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-THREADRIPPER-190,AMD Threadripper 1900X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2630-V,Intel Xeon E5-2630 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A8-9600,AMD A8-9600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-5930K,Intel Core i7-5930K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-6100,AMD FX-6100,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-13700T,Intel Core i7-13700T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-750,Intel Core i5-750,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2697-V,Intel Xeon E5-2697 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-ATHLON-II-X4-640,AMD Athlon II X4 640,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-RYZEN-9-3900,AMD Ryzen 9 3900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-8350K,Intel Core i3-8350K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-3330,Intel Core i5-3330,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-3930K,Intel Core i7-3930K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-4350,AMD FX-4350,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2697-V,Intel Xeon E5-2697 V2,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-6900K,Intel Core i7-6900K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2683-V,Intel Xeon E5-2683 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-EPYC-4364P,AMD EPYC 4364P,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-1620-V,Intel Xeon E5-1620 V2,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-RYZEN-5-PRO-7645,AMD Ryzen 5 PRO 7645,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-10940X,Intel Core i9-10940X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-8370,AMD FX-8370,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-8700T,Intel Core i7-8700T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A8-7600,AMD A8-7600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2690-V,Intel Xeon E5-2690 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-13600,Intel Core i5-13600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CELERON-G5925,Intel Celeron G5925,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-EPYC-4584PX,AMD EPYC 4584PX,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-860,Intel Core i7-860,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-6700T,Intel Core i7-6700T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2670-V,Intel Xeon E5-2670 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-4160,Intel Core i3-4160,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2699-V,Intel Xeon E5-2699 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-PENTIUM-GOLD-G,Intel Pentium Gold G5400,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2680-V,Intel Xeon E5-2680 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-7400T,Intel Core i5-7400T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-7740X,Intel Core i7-7740X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-RYZEN-7-PRO-7745,AMD Ryzen 7 PRO 7745,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-7980XE,Intel Core i9-7980XE,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-990X-E,Intel Core i7-990X Extreme Edition,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-3820,Intel Core i7-3820,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-3450,Intel Core i5-3450,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2650,Intel Xeon E5-2650,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-4300,AMD FX-4300,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-1630-V,Intel Xeon E5-1630 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-2-QUAD-Q9,Intel Core 2 Quad Q9300,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-3240,Intel Core i3-3240,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A10-7700K,AMD A10-7700K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-PHENOM-II-X6-109,AMD Phenom II X6 1090T Black,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-980X-E,Intel Core i7-980X Extreme Edition,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-2-QUAD-Q6,Intel Core 2 Quad Q6600,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-1620-V,Intel Xeon E5-1620 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-4820K,Intel Core i7-4820K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2660-V,Intel Xeon E5-2660 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-7960X,Intel Core i9-7960X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-FX-6120,AMD FX-6120,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E3-1230-V,Intel Xeon E3-1230 V2,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-9800X,Intel Core i7-9800X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-9500F,Intel Core i5-9500F,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-8400T,Intel Core i5-8400T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E3-1231-V,Intel Xeon E3-1231 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-3770S,Intel Core i7-3770S,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2680,Intel Xeon E5-2680,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-9500T,Intel Core i5-9500T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-10100T,Intel Core i3-10100T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-7700T,Intel Core i7-7700T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-13100T,Intel Core i3-13100T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A8-6600K,AMD A8-6600K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-PENTIUM-G3258,Intel Pentium G3258,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-650,Intel Core i5-650,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-5775C,Intel Core i7-5775C,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-5350,AMD 5350,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-2-QUAD-Q9,Intel Core 2 Quad Q9650,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-PHENOM-II-X6-110,AMD Phenom II X6 1100T Black,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-4790S,Intel Core i7-4790S,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A10-7850K,AMD A10-7850K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CELERON-G3900,Intel Celeron G3900,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-ATHLON-II-160U,AMD Athlon II 160u,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2697-V,Intel Xeon E5-2697 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E3-1270-V,Intel Xeon E3-1270 V3,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-6402P,Intel Core i5-6402P,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-2-QUAD-Q9,Intel Core 2 Quad Q9550,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-2-DUO-E75,Intel Core 2 Duo E7500,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-950,Intel Core i7-950,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A10-6800K,AMD A10-6800K,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2695-V,Intel Xeon E5-2695 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-3970X-,Intel Core i7-3970X Extreme Edition,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A10-9700,AMD A10-9700,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-4570S,Intel Core i5-4570S,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A8-7680,AMD A8-7680,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-10300,Intel Core i3-10300,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I9-9900X,Intel Core i9-9900X,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-PHENOM-II-X4-820,AMD Phenom II X4 820,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-PHENOM-II-X4-965,AMD Phenom II X4 965 Black,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-2-EXTREME,Intel Core 2 Extreme QX9770,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-6500T,Intel Core i5-6500T,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-870,Intel Core i7-870,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I3-6300,Intel Core i3-6300,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2640-V,Intel Xeon E5-2640 V4,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-3960X-,Intel Core i7-3960X Extreme Edition,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-XEON-E5-2680-V,Intel Xeon E5-2680 V2,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AMD-A10-7800,AMD A10-7800,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I7-10700K,Intel Core i7-10700K Avengers Collector's Edition,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-INTEL-CORE-I5-3550,Intel Core i5-3550,CPU,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
